subscribers,SUBSCRIPTION_DATE,NB_SUBSCRIPTION,USAGE_DATE,usage_Type,Destination,Amount_DZD,Amount_data_DZD,Volume_Data_KB,Volume_KB_SC_Nbr,Nb_USAGE
7873,2023-01-18,1,2023-01-31,DATA,DATA,0.0,0.0,13441234.15,13441234.15,657
7873,2023-01-18,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,6360.0,9
7873,2023-01-18,1,2023-01-31,VOICE,ON-NET,79.84,0.0,0.0,6450.0,18
7873,2023-01-18,1,2023-01-31,SMS,Others,20.0,0.0,0.0,34.0,34
7875,2023-01-15,1,2023-01-31,DATA,DATA,0.0,0.0,42678992.95,42678992.95,790
7875,2023-01-15,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,660.0,12
7875,2023-01-15,1,2023-01-31,SMS,Internationnal,0.0,0.0,0.0,1.0,1
7876,2023-01-11,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,4.0,4
7876,2023-01-11,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
7876,2023-01-11,1,2023-01-31,SMS,Others,40.0,0.0,0.0,2.0,2
7876,2023-01-11,1,2023-01-31,DATA,DATA,0.0,0.0,4086932.04,4086932.04,486
7876,2023-01-11,1,2023-01-31,VOICE,OFF-NET,59.88,0.0,0.0,7770.0,56
7876,2023-01-11,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,17700.0,185
7876,2023-01-11,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,30.0,1
7876,2023-01-11,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,60.0,1
7877,2023-01-26,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,15000.0,176
7877,2023-01-26,1,2023-01-31,DATA,DATA,0.0,0.0,13407786.5,13407786.5,556
7877,2023-01-26,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,6.0,6
7877,2023-01-26,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,6150.0,113
7878,2022-10-12,1,2022-10-31,SMS,ON-NET,0.0,0.0,0.0,2.0,2
7878,2022-10-12,1,2022-10-31,DATA,DATA,0.0,0.0,1549428.37,1549428.37,248
7878,2022-10-12,1,2022-10-31,VOICE,OFF-NET,0.0,0.0,0.0,1800.0,32
7878,2022-10-12,1,2022-10-31,SMS,OFF-NET,0.0,0.0,0.0,19.0,19
7878,2022-10-12,1,2022-10-31,VOICE,ON-NET,0.0,0.0,0.0,10710.0,102
7878,2022-10-12,1,2022-11-30,VOICE,ON-NET,49.9,0.0,0.0,300.0,9
7878,2022-10-12,1,2022-11-30,VOICE,OFF-NET,49.9,0.0,0.0,300.0,9
7878,2022-10-12,1,2022-12-31,VOICE,ON-NET,64.87,0.0,0.0,390.0,7
7878,2022-10-12,1,2022-12-31,VOICE,OFF-NET,104.79,0.0,0.0,630.0,16
7878,2022-10-12,1,2023-01-31,VOICE,OFF-NET,24.95,0.0,0.0,150.0,3
7878,2022-10-12,1,2023-01-31,DATA,DATA,0.0,0.0,3577.26,3577.26,12
7878,2022-10-12,1,2023-01-31,VOICE,ON-NET,9.98,0.0,0.0,60.0,2
7879,2022-11-04,1,2022-11-30,DATA,DATA,0.0,0.0,243319.14,243319.14,135
7879,2022-11-04,1,2022-11-30,VOICE,OFF-NET,89.82,0.0,0.0,1140.0,8
7879,2022-11-04,1,2022-11-30,VOICE,ON-NET,159.68,0.0,0.0,960.0,6
7879,2022-11-04,1,2022-12-31,DATA,DATA,0.0,0.0,0.11,0.11,4
7879,2022-11-04,1,2023-01-31,VOICE,OFF-NET,4.99,0.0,0.0,30.0,1
7883,2023-01-10,1,2023-01-31,VAS,Others,110.0,0.0,0.0,5.0,5
7883,2023-01-10,1,2023-01-31,VOICE,ON-NET,713.57,0.0,0.0,4890.0,84
7883,2023-01-10,1,2023-01-31,VOICE,FIX,9.98,0.0,0.0,60.0,1
7883,2023-01-10,1,2023-01-31,SMS,OFF-NET,4.99,0.0,0.0,1.0,1
7883,2023-01-10,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,0.0,2
7883,2023-01-10,1,2023-01-31,SMS,ON-NET,4.99,0.0,0.0,1.0,1
7883,2023-01-10,1,2023-01-31,Transfert credit,Transfert credit,30.0,0.0,0.0,3.0,3
7883,2023-01-10,1,2023-01-31,SMS,Others,50.0,0.0,0.0,1.0,1
7883,2023-01-10,1,2023-01-31,VOICE,OFF-NET,314.37,0.0,0.0,1890.0,24
7884,2022-09-30,1,2022-10-31,SMS,Others,50.0,0.0,0.0,1.0,1
7884,2022-09-30,1,2022-10-31,VOICE,ON-NET,19.96,0.0,0.0,1230.0,15
7884,2022-09-30,1,2022-10-31,VOICE,OFF-NET,329.34,0.0,0.0,10590.0,140
7884,2022-09-30,1,2022-10-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
7884,2022-09-30,1,2022-11-30,SMS,ON-NET,4.99,0.0,0.0,1.0,1
7884,2022-09-30,1,2022-11-30,VOICE,ON-NET,24.95,0.0,0.0,150.0,3
7884,2022-09-30,1,2022-11-30,SMS,Others,50.0,0.0,0.0,18.0,18
7884,2022-09-30,1,2022-11-30,VOICE,OFF-NET,219.56,0.0,0.0,1320.0,26
7884,2022-09-30,1,2022-12-31,VOICE,OFF-NET,364.27,0.0,0.0,2190.0,46
7884,2022-09-30,1,2022-12-31,SMS,OFF-NET,4.99,0.0,0.0,1.0,1
7884,2022-09-30,1,2022-12-31,SMS,ON-NET,4.99,0.0,0.0,1.0,1
7884,2022-09-30,1,2022-12-31,SMS,Others,50.0,0.0,0.0,21.0,21
7884,2022-09-30,1,2022-12-31,VOICE,ON-NET,104.79,0.0,0.0,630.0,6
7884,2022-09-30,1,2023-01-31,VOICE,ON-NET,239.52,0.0,0.0,1440.0,18
7884,2022-09-30,1,2023-01-31,SMS,ON-NET,4.99,0.0,0.0,1.0,1
7884,2022-09-30,1,2023-01-31,SMS,Others,50.0,0.0,0.0,1.0,1
7884,2022-09-30,1,2023-01-31,VOICE,OFF-NET,743.51,0.0,0.0,4470.0,90
7885,2023-01-19,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,2280.0,40
7885,2023-01-19,1,2023-01-31,DATA,DATA,0.0,0.0,101468500.7,101468500.7,366
7885,2023-01-19,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,720.0,15
7886,2023-01-19,1,2023-01-31,SMS,ON-NET,4.99,0.0,0.0,3.0,3
7886,2023-01-19,1,2023-01-31,VOICE,OFF-NET,54.89,0.0,0.0,5160.0,92
7886,2023-01-19,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,0.0,1
7886,2023-01-19,1,2023-01-31,VOICE,ON-NET,24.95,0.0,0.0,13290.0,148
7886,2023-01-19,1,2023-01-31,DATA,DATA,0.0,0.0,194045.53,194045.53,68
7886,2023-01-19,1,2023-01-31,SMS,Others,30.0,0.0,0.0,1.0,1
7888,2022-12-23,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,3630.0,46
7888,2022-12-23,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,4080.0,12
7888,2022-12-23,1,2022-12-31,DATA,DATA,0.0,0.0,16780675.65,16780675.65,598
7888,2022-12-23,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,4320.0,72
7888,2022-12-23,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,0.0,1
7888,2022-12-23,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,1350.0,27
7888,2022-12-23,1,2023-01-31,DATA,DATA,0.0,0.0,10131545.96,10131545.96,307
7891,2023-01-21,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
7891,2023-01-21,1,2023-01-31,DATA,DATA,0.0,0.0,7117372.19,7117372.19,150
7891,2023-01-21,1,2023-01-31,SMS,Others,30.0,0.0,0.0,1.0,1
7891,2023-01-21,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,5130.0,29
7891,2023-01-21,1,2023-01-31,VOICE,ON-NET,44.91,0.0,0.0,22230.0,155
7892,2023-01-30,1,2023-01-31,VOICE,Internationnal,0.0,0.0,0.0,30.0,1
7892,2023-01-30,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,9000.0,45
7892,2023-01-30,1,2023-01-31,DATA,DATA,0.0,0.0,44565375.71,44565375.71,691
7892,2023-01-30,1,2023-01-31,SMS,Others,0.0,0.0,0.0,95.0,95
7892,2023-01-30,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
7892,2023-01-30,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,4020.0,37
7893,2022-10-27,1,2022-10-31,DATA,DATA,0.0,0.0,1589624.5,1589624.5,66
7893,2022-10-27,1,2022-11-30,SMS,ON-NET,0.0,0.0,0.0,11.0,11
7893,2022-10-27,1,2022-11-30,DATA,DATA,0.0,0.0,2488018.92,2488018.92,61
7893,2022-10-27,1,2022-12-31,DATA,DATA,0.0,0.0,1565749.12,1565749.12,62
7893,2022-10-27,1,2023-01-31,DATA,DATA,0.0,0.0,394652.54,394652.54,23
7894,2023-01-18,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,480.0,11
7894,2023-01-18,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,5.0,5
7894,2023-01-18,1,2023-01-31,DATA,DATA,0.0,0.0,3979136.04,3979136.04,358
7894,2023-01-18,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,4080.0,33
7894,2023-01-18,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,2190.0,23
7895,2023-01-04,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,16.0,16
7895,2023-01-04,1,2023-01-31,DATA,DATA,0.0,0.0,22881028.66,22881028.66,624
7895,2023-01-04,1,2023-01-31,SMS,Others,100.0,0.0,0.0,1.0,1
7895,2023-01-04,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,29880.0,217
7895,2023-01-04,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,7.0,7
7895,2023-01-04,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,13050.0,107
7895,2023-01-04,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,0.0,2
7897,2022-12-21,1,2022-12-31,DATA,DATA,0.0,0.0,6333523.11,6333523.11,219
7897,2022-12-21,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,6570.0,71
7897,2022-12-21,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,21960.0,154
7897,2022-12-21,1,2023-01-31,DATA,DATA,0.0,0.0,9601639.8,9601639.8,290
7897,2022-12-21,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,37530.0,285
7897,2022-12-21,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,5130.0,74
7898,2023-01-26,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
7898,2023-01-26,1,2023-01-31,VOICE,ON-NET,34.93,0.0,0.0,17490.0,291
7898,2023-01-26,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,30.0,1
7898,2023-01-26,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,10.0,10
7898,2023-01-26,1,2023-01-31,DATA,DATA,0.0,0.0,58170218.47,58170218.47,1058
7898,2023-01-26,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,10530.0,186
7898,2023-01-26,1,2023-01-31,VOICE,Internationnal,0.0,0.0,0.0,30.0,1
7901,2022-10-03,1,2022-10-31,VOICE,OFF-NET,39.92,0.0,0.0,540.0,9
7901,2022-10-03,1,2022-10-31,VOICE,ON-NET,9.98,0.0,0.0,4650.0,76
7901,2022-10-03,1,2022-10-31,DATA,DATA,0.0,0.0,7224656.59,7224656.59,424
7901,2022-10-03,1,2022-11-30,DATA,DATA,0.0,0.0,2865485.52,2865485.52,190
7901,2022-10-03,1,2022-11-30,VOICE,OFF-NET,54.89,0.0,0.0,330.0,6
7901,2022-10-03,1,2022-11-30,VOICE,ON-NET,114.77,0.0,0.0,990.0,16
7901,2022-10-03,1,2022-12-31,DATA,DATA,0.0,0.0,594495.21,594495.21,90
7901,2022-10-03,1,2022-12-31,VOICE,OFF-NET,39.92,0.0,0.0,240.0,4
7901,2022-10-03,1,2022-12-31,VOICE,ON-NET,124.75,0.0,0.0,750.0,18
7901,2022-10-03,1,2022-12-31,VOICE,Others,0.0,0.0,0.0,120.0,2
7901,2022-10-03,1,2022-12-31,SMS,ON-NET,9.98,0.0,0.0,2.0,2
7901,2022-10-03,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,0.0,1
7901,2022-10-03,1,2023-01-31,VOICE,ON-NET,4.99,0.0,0.0,30.0,1
7904,2022-11-05,1,2022-11-30,DATA,DATA,0.0,0.0,17151632.65,17151632.65,361
7904,2022-11-05,1,2022-11-30,SMS,Others,160.0,0.0,0.0,3.0,3
7904,2022-11-05,1,2022-11-30,VOICE,OFF-NET,154.69,0.0,0.0,3810.0,48
7904,2022-11-05,1,2022-11-30,VAS,Others,184.0,0.0,0.0,8.0,8
7904,2022-11-05,1,2022-11-30,VOICE,ON-NET,119.76,0.0,0.0,5820.0,75
7904,2022-11-05,1,2022-12-31,VOICE,OFF-NET,14.97,0.0,0.0,180.0,6
7904,2022-11-05,1,2022-12-31,VAS,Others,44.0,0.0,0.0,2.0,2
7904,2022-11-05,1,2022-12-31,VOICE,ON-NET,119.76,0.0,0.0,840.0,15
7904,2022-11-05,1,2022-12-31,DATA,DATA,0.0,0.0,1702757.04,1702757.04,21
7904,2022-11-05,1,2022-12-31,SMS,Others,160.0,0.0,0.0,3.0,3
7904,2022-11-05,1,2023-01-31,DATA,DATA,0.0,0.0,2446465.15,2446465.15,89
7904,2022-11-05,1,2023-01-31,SMS,Others,30.0,0.0,0.0,1.0,1
7904,2022-11-05,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
7904,2022-11-05,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,1020.0,15
7904,2022-11-05,1,2023-01-31,VOICE,ON-NET,9.98,0.0,0.0,150.0,5
7904,2022-11-05,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,2.0,2
7905,2022-12-29,1,2022-12-31,VOICE,ON-NET,9.98,0.0,0.0,47880.0,136
7905,2022-12-29,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,245.0,245
7905,2022-12-29,1,2022-12-31,DATA,DATA,0.0,0.0,13194158.69,13194158.69,972
7905,2022-12-29,1,2022-12-31,VOICE,FIX,0.0,0.0,0.0,120.0,3
7905,2022-12-29,1,2022-12-31,SMS,Others,20.0,0.0,0.0,82.0,82
7905,2022-12-29,1,2022-12-31,VOICE,OFF-NET,104.79,0.0,0.0,6720.0,82
7905,2022-12-29,1,2022-12-31,VAS,Others,22.0,0.0,0.0,1.0,1
7905,2022-12-29,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
7905,2022-12-29,1,2023-01-31,VOICE,ON-NET,4.99,0.0,0.0,60.0,2
7905,2022-12-29,1,2023-01-31,DATA,DATA,0.0,0.0,151569.6,151569.6,259
7905,2022-12-29,1,2023-01-31,SMS,Others,70.0,0.0,0.0,23.0,23
7905,2022-12-29,1,2023-01-31,VOICE,OFF-NET,4.99,0.0,0.0,30.0,1
7906,2023-01-11,1,2023-01-31,DATA,DATA,0.0,0.0,30195209.79,30195209.79,582
7906,2023-01-11,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,3180.0,35
7906,2023-01-11,1,2023-01-31,SMS,OFF-NET,9.98,0.0,0.0,34.0,34
7906,2023-01-11,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,2970.0,22
7906,2023-01-11,1,2023-01-31,SMS,ON-NET,4.99,0.0,0.0,8.0,8
7909,2022-11-15,1,2022-11-30,SMS,Others,0.0,0.0,0.0,270.0,270
7909,2022-11-15,1,2022-11-30,VOICE,OFF-NET,0.0,0.0,0.0,5490.0,25
7909,2022-11-15,1,2022-11-30,SMS,ON-NET,0.0,0.0,0.0,2.0,2
7909,2022-11-15,1,2022-11-30,DATA,DATA,0.0,0.0,6376313.52,6376313.52,702
7909,2022-11-15,1,2022-11-30,VOICE,ON-NET,0.0,0.0,0.0,2610.0,10
7909,2022-11-15,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,780.0,15
7909,2022-11-15,1,2022-12-31,DATA,DATA,0.0,0.0,1650873.36,1650873.36,119
7909,2022-11-15,1,2022-12-31,SMS,Others,0.0,0.0,0.0,278.0,278
7909,2022-11-15,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,4770.0,5
7909,2022-11-15,1,2023-01-31,SMS,Others,0.0,0.0,0.0,278.0,278
7911,2022-10-24,1,2022-10-31,VOICE,Others,0.0,0.0,0.0,0.0,3
7911,2022-10-24,1,2022-10-31,VOICE,ON-NET,14.97,0.0,0.0,390.0,4
7911,2022-10-24,1,2022-10-31,VOICE,OFF-NET,74.85,0.0,0.0,810.0,12
7911,2022-10-24,1,2022-10-31,DATA,DATA,0.0,0.0,2490140.94,2490140.94,115
7911,2022-10-24,1,2022-11-30,SMS,Others,100.0,0.0,0.0,1.0,1
7911,2022-10-24,1,2022-11-30,DATA,DATA,0.0,0.0,1261888.48,1261888.48,143
7911,2022-10-24,1,2022-12-31,DATA,DATA,0.0,0.0,0.71,0.71,2
7911,2022-10-24,1,2022-12-31,VOICE,OFF-NET,4.99,0.0,0.0,30.0,1
7911,2022-10-24,1,2022-12-31,VOICE,ON-NET,4.99,0.0,0.0,30.0,1
7911,2022-10-24,1,2023-01-31,VOICE,ON-NET,24.95,0.0,0.0,150.0,2
7911,2022-10-24,1,2023-01-31,DATA,DATA,0.0,0.0,0.84,0.84,3
7911,2022-10-24,1,2023-01-31,SMS,Others,130.0,0.0,0.0,2.0,2
7911,2022-10-24,1,2023-01-31,VOICE,OFF-NET,19.96,0.0,0.0,120.0,1
7915,2023-01-21,1,2023-01-31,DATA,DATA,0.0,0.0,34957924.66,34957924.66,893
7915,2023-01-21,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,14.0,14
7915,2023-01-21,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,8460.0,78
7915,2023-01-21,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,49920.0,348
7916,2022-11-22,1,2022-11-30,VOICE,OFF-NET,0.0,0.0,0.0,6120.0,56
7916,2022-11-22,1,2022-11-30,DATA,DATA,0.0,0.0,10390422.04,10390422.04,577
7916,2022-11-22,1,2022-11-30,SMS,OFF-NET,0.0,0.0,0.0,16.0,16
7916,2022-11-22,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,11310.0,85
7916,2022-11-22,1,2022-12-31,DATA,DATA,0.0,0.0,24778892.54,24778892.54,541
7916,2022-11-22,1,2022-12-31,SMS,OFF-NET,0.0,0.0,0.0,4.0,4
7916,2022-11-22,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,690.0,1
7916,2022-11-22,1,2023-01-31,DATA,DATA,0.0,0.0,131508.84,131508.84,196
7918,2023-01-24,1,2023-01-31,DATA,DATA,0.0,0.0,25737.53,25737.53,9
7919,2023-01-10,1,2023-01-31,VOICE,ON-NET,54.89,0.0,0.0,360.0,4
7919,2023-01-10,1,2023-01-31,DATA,DATA,0.0,0.0,14050591.82,14050591.82,191
7921,2022-12-30,1,2022-12-31,VOICE,OFF-NET,9.98,0.0,0.0,2850.0,28
7921,2022-12-30,1,2022-12-31,DATA,DATA,0.0,0.0,18129025.88,18129025.88,762
7921,2022-12-30,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,20310.0,27
7921,2022-12-30,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,8160.0,61
7921,2022-12-30,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
7921,2022-12-30,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,36990.0,45
7921,2022-12-30,1,2023-01-31,DATA,DATA,0.0,0.0,28954164.82,28954164.82,867
7922,2023-01-07,1,2023-01-31,SMS,Internationnal,0.0,0.0,0.0,1.0,1
7922,2023-01-07,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,7.0,7
7922,2023-01-07,1,2023-01-31,DATA,DATA,0.0,0.0,23222440.79,23222440.79,746
7922,2023-01-07,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,3210.0,48
7922,2023-01-07,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,13110.0,88
7922,2023-01-07,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,8.0,8
7924,2023-01-21,1,2023-01-31,DATA,DATA,73.25,73.25,3789550.28,3789550.28,260
7924,2023-01-21,1,2023-01-31,SMS,Others,50.0,0.0,0.0,59.0,59
7924,2023-01-21,1,2023-01-31,VAS,Others,30.0,0.0,0.0,1.0,1
7924,2023-01-21,1,2023-01-31,DATA,DATA,73.25,73.25,3789550.28,3789550.28,260
7924,2023-01-21,1,2023-01-31,SMS,Others,50.0,0.0,0.0,59.0,59
7924,2023-01-21,1,2023-01-31,VAS,Others,30.0,0.0,0.0,1.0,1
7926,2023-01-26,1,2023-01-31,DATA,DATA,0.0,0.0,25506647.8,25506647.8,1923
7926,2023-01-26,1,2023-01-31,SMS,Others,0.0,0.0,0.0,131.0,131
7926,2023-01-26,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,5880.0,22
7926,2023-01-26,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,54150.0,154
7926,2023-01-26,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
7927,2022-11-12,1,2022-11-30,VOICE,OFF-NET,0.0,0.0,0.0,120.0,2
7927,2022-11-12,1,2022-11-30,VOICE,ON-NET,0.0,0.0,0.0,40650.0,15
7927,2022-11-12,1,2022-11-30,SMS,ON-NET,0.0,0.0,0.0,69.0,69
7927,2022-11-12,1,2022-11-30,DATA,DATA,0.0,0.0,25942964.32,25942964.32,633
7927,2022-11-12,1,2022-12-31,SMS,Others,100.0,0.0,0.0,5.0,5
7927,2022-11-12,1,2022-12-31,DATA,DATA,0.0,0.0,11356288.23,11356288.23,314
7927,2022-11-12,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,71550.0,19
7927,2022-11-12,1,2022-12-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
7927,2022-11-12,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,41.0,41
7927,2022-11-12,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,210.0,4
7929,2023-01-08,1,2023-01-31,DATA,DATA,0.0,0.0,8962942.43,8962942.43,960
7929,2023-01-08,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,3270.0,32
7929,2023-01-08,1,2023-01-31,VOICE,ON-NET,4.99,0.0,0.0,14940.0,86
7930,2023-01-17,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,69090.0,229
7930,2023-01-17,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,2400.0,27
7930,2023-01-17,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,360.0,1
7930,2023-01-17,1,2023-01-31,DATA,DATA,0.0,0.0,41407313.65,41407313.65,588
7930,2023-01-17,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
7930,2023-01-17,1,2023-01-31,VOICE,Internationnal,0.0,0.0,0.0,60.0,1
7931,2023-01-03,1,2023-01-31,DATA,DATA,0.0,0.0,32509617.17,32509617.17,1226
7931,2023-01-03,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,48060.0,92
7931,2023-01-03,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,8190.0,29
7932,2022-08-16,1,2022-08-31,SMS,ON-NET,0.0,0.0,0.0,18.0,18
7932,2022-08-16,1,2022-08-31,VOICE,OFF-NET,0.0,0.0,0.0,3060.0,29
7932,2022-08-16,1,2022-08-31,DATA,DATA,0.0,0.0,8505311.22,8505311.22,963
7932,2022-08-16,1,2022-08-31,VOICE,ON-NET,4.99,0.0,0.0,45420.0,573
7932,2022-08-16,1,2022-08-31,VOICE,FIX,0.0,0.0,0.0,150.0,3
7932,2022-08-16,1,2022-08-31,VOICE,Others,0.0,0.0,0.0,0.0,1
7932,2022-08-16,1,2022-08-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
7932,2022-08-16,1,2022-09-30,SMS,ON-NET,0.0,0.0,0.0,43.0,43
7932,2022-08-16,1,2022-09-30,VAS,Others,22.0,0.0,0.0,1.0,1
7932,2022-08-16,1,2022-09-30,VOICE,OFF-NET,0.0,0.0,0.0,630.0,7
7932,2022-08-16,1,2022-09-30,DATA,DATA,0.0,0.0,5212805.83,5212805.83,966
7932,2022-08-16,1,2022-09-30,VOICE,ON-NET,0.0,0.0,0.0,30630.0,509
7932,2022-08-16,1,2022-10-31,VOICE,Others,0.0,0.0,0.0,0.0,1
7932,2022-08-16,1,2022-10-31,DATA,DATA,0.0,0.0,5761144.65,5761144.65,589
7932,2022-08-16,1,2022-10-31,VOICE,ON-NET,119.76,0.0,0.0,22710.0,454
7932,2022-08-16,1,2022-10-31,SMS,OFF-NET,0.0,0.0,0.0,87.0,87
7932,2022-08-16,1,2022-10-31,SMS,ON-NET,0.0,0.0,0.0,27.0,27
7932,2022-08-16,1,2022-10-31,VAS,Others,44.0,0.0,0.0,2.0,2
7932,2022-08-16,1,2022-10-31,VOICE,OFF-NET,0.0,0.0,0.0,2820.0,35
7932,2022-08-16,1,2022-11-30,VOICE,Others,0.0,0.0,0.0,0.0,1
7932,2022-08-16,1,2022-11-30,DATA,DATA,0.0,0.0,12583733.6,12583733.6,381
7932,2022-08-16,1,2022-11-30,SMS,ON-NET,0.0,0.0,0.0,31.0,31
7932,2022-08-16,1,2022-11-30,VAS,Others,44.0,0.0,0.0,2.0,2
7932,2022-08-16,1,2022-11-30,VOICE,OFF-NET,0.0,0.0,0.0,11940.0,16
7932,2022-08-16,1,2022-11-30,VOICE,ON-NET,134.73,0.0,0.0,15240.0,221
7932,2022-08-16,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,51.0,51
7932,2022-08-16,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,62880.0,666
7932,2022-08-16,1,2022-12-31,DATA,DATA,0.0,0.0,3234883.55,3234883.55,166
7932,2022-08-16,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,30.0,1
7932,2022-08-16,1,2022-12-31,SMS,OFF-NET,4.99,0.0,0.0,2.0,2
7932,2022-08-16,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,60.0,1
7932,2022-08-16,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
7932,2022-08-16,1,2023-01-31,DATA,DATA,0.0,0.0,13953001.71,13953001.71,545
7932,2022-08-16,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,30.0,30
7932,2022-08-16,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,4410.0,89
7932,2022-08-16,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,74430.0,1048
7934,2022-10-14,1,2022-10-31,DATA,DATA,0.0,0.0,10895177.74,10895177.74,713
7934,2022-10-14,1,2022-10-31,SMS,OFF-NET,4.99,0.0,0.0,2.0,2
7934,2022-10-14,1,2022-10-31,VOICE,OFF-NET,24.95,0.0,0.0,1950.0,4
7934,2022-10-14,1,2022-10-31,VOICE,ON-NET,244.51,0.0,0.0,4350.0,26
7934,2022-10-14,1,2022-11-30,DATA,DATA,0.0,0.0,5245398.22,5245398.22,690
